URL,status
https://dyxdjxx.com/,malicious
https://nuwagems.com/,malicious
https://yirenxinxuan.com/,malicious
https://ubxzet.xyz/,malicious
https://ubxzjs.xyz/,malicious
https://ubxzkt.xyz/,malicious
https://ubxznk.xyz/,malicious
https://yknlmaw.com/,malicious
http://orcuv.xyz/,malicious
http://osxyg.xyz/,malicious
http://qcxys.xyz/,malicious
http://riihp.xyz/,malicious
http://rnzew.xyz/,malicious
http://sopic.xyz/,malicious
http://vsssp.xyz/,malicious
http://gdbazpmkhh.duckdns.org/,malicious
http://gddcusqqpm.duckdns.org/,malicious
http://gdectqnkqe.duckdns.org/,malicious
http://gdehzcazwo.duckdns.org/,malicious
http://gdzxmjgeaa.duckdns.org/,malicious
http://gecbaqolji.duckdns.org/,malicious
http://giiihndcst.duckdns.org/,malicious
http://gjlrbzbioz.duckdns.org/,malicious
http://gnmlmnecih.duckdns.org/,malicious
http://hczqmihgcr.duckdns.org/,malicious
http://hdzvtheawv.duckdns.org/,malicious
http://heeddcrnkh.duckdns.org/,malicious
http://idgwgpqazj.duckdns.org/,malicious
http://idsspmjiev.duckdns.org/,malicious
https://hello-world-weathered-art-8e90.d1s6n057hm.workers.dev/,malicious
https://hello-world-billowing-king-6fb1.eqht4xyv.workers.dev/,malicious
https://hello-world-empty-base-52fc.eqht4xyv.workers.dev/,malicious
https://hello-world-late-leaf-a003.eqht4xyv.workers.dev/,malicious
https://hello-world-small-mode-0186.eqht4xyv.workers.dev/,malicious
https://hello-world-soft-math-63d3.eqht4xyv.workers.dev/,malicious
https://hello-world-summer-base-617f.eqht4xyv.workers.dev/,malicious
https://hello-world-tight-mode-6ab5.eqht4xyv.workers.dev/,malicious
https://hello-world-quiet-frost-7e3e.eqht4xyv.workers.dev/,malicious
http://eqnws.xyz/,malicious
http://otyhu.xyz/,malicious
http://pxxsn.xyz/,malicious
https://mumubj.com/,malicious
https://saigesichina.com/,malicious
https://listrecord.h7thfg5h.com/,malicious
https://www.laergu.com,malicious
https://ccpamazonas.org/tens/pla_bins/agent.php,malicious
https://ermi.com.pe/plaa/pla/webmail_login.php,malicious
https://galvanothermy.com/,malicious
https://account.amekxlcvu.com/,malicious
https://alruba.ae/mqse/Sites/index.html,malicious
https://guru-studio.com.ua/authentication/Sites/index.html,malicious
https://hello-world-flat-rice-a7b5.6av610m8y2.workers.dev/,malicious
https://hello-world-mute-fog-3e8b.cwewo5zk52.workers.dev/,malicious
https://hello-world-frosty-frost-779f.4xqi15vstw.workers.dev/,malicious
https://hello-world-cold-thunder-2f4f.7i5x172ri8.workers.dev/,malicious
https://hello-world-bitter-cake-9c24.mc3lyu3jvw.workers.dev/,malicious
https://hello-world-wispy-cake-2759.qseptqnxkf.workers.dev/,malicious
https://siaaworein.com/,malicious
https://siaoeooa.com/,malicious
https://usapsaa.top/,malicious
https://v.6gshouji.cn/,malicious
https://atiqbd.com/,malicious
https://bajusatu.com/,malicious
https://bk11201.com/,malicious
https://changgoutuan.com/,malicious
https://cnlx365.com/,malicious
https://emv1.bajusatu.com/,malicious
https://emv1.bk11201.com/,malicious
https://emv1.cnlx365.com/,malicious
https://emv1.gzxhshipping.com/,malicious
https://emv1.hljxcwu.com/,malicious
https://flvmate.com/,malicious
https://gzxhshipping.com/,malicious
https://haierjn.com/,malicious
https://hengxing-china.com/,malicious
https://hljxcwu.com/,malicious
https://jinmaadid.com/,malicious
https://sd-tax.com/,malicious
https://www.bajusatu.com/,malicious
https://www.bk11201.com/,malicious
https://www.changgoutuan.com/,malicious
https://www.flvmate.com/,malicious
https://www.gzxhshipping.com/,malicious
https://www.hengxing-china.com/,malicious
https://www.hljxcwu.com/,malicious
https://amazomn.xyz,malicious
https://www.amazomn.xyz,malicious
https://paypay.u-id.ne.jp,malicious
https://paypay.uaid.ne.jp,malicious
https://cpanel02wh.bkk1.cloud.z.com/~cp028537/.well-known/pki-validation/C/A/,malicious
https://c8e71f53-0948-496e-b15a-a7dc906fbc68-00-38yrj9oabmpcq.sisko.replit.dev,malicious
