URL,status
https://payusianseo.com/,malicious
https://www.aplvs.com/,malicious
http://www.saison-card-co-jp.vip,malicious
https://amenoma.com/wp-includes/IXR/clareity/NFCU/login.php,malicious
https://amenoma.com/wp-includes/Requests/Auth/NFCU/login.php,malicious
https://amenoma.com/wp-includes/customize/viiew/NFCU/login.php,malicious
https://amenoma.com/wp-includes/fonts/auth/NFCU/login.php,malicious
https://smbc-cardn.top.mdvtrvs.cn,malicious
https://smbc.card.com.ah9.co,malicious
https://raketen.top.mprpnqh.cn/,malicious
https://smbc.card.com.catqq.co,malicious
https://kjlasdgfh.xyz,malicious
https://www.smdc-cacb.com,malicious
https://smbc-cardn.top.ylmfhrh.cn/,malicious
https://aplus.co.jp.jmfspf.com/,malicious
http://updatejcb.co.jp.loadygi.xyz/,malicious
https://smbc.card.com.apenet.co/,malicious
https://www.smbcc.cc,malicious
http://www.smbc-ccad.com/,malicious
https://www.myjcb.top/,malicious
https://account-recods-ttl-auto-meccese-status.9j38dnvoall.com/,malicious
https://www.smbc-card.com.hclyc.com,malicious
https://www.msdc-corb.com.8ee7e.shop/,malicious
https://ikhwantv.com/wp-includes/jw/jcbmiil/,malicious
https://amazon-y.com,malicious
https://amaozn.top.fnfsgfd.cn/,malicious
https://amaozn.top.urmgrcw.cn/,malicious
https://amaozn.top.wppwrjv.cn/,malicious
https://164.70.75.159/,malicious
http://cardservices.againamzom.xyz/,malicious
http://needupdateto.againamzom.top/,malicious
http://nowupdate.againamzom.club/,malicious
https://www.herosfuture.club/,malicious
https://smbc-vpass.life,malicious
http://mufg.jp.mtued.com/,malicious
http://aplucz.cc,malicious
https://www.cr-mufg.cc,malicious
https://www.smcc-card.club,malicious
https://amazon.co.jp.tvnjoy.com/,malicious
http://rqewxkutem-maste.ooo/,malicious
https://goletian.rsxkulen.top/,malicious
http://goletian.rsxkutnn.pw/,malicious
https://account.rkuten.co.jp.jpaiu8ge78ae.com/rms/nid/loginfwdi,malicious
https://1d-manage-aa0jlus09r38u24lk4v5tptq69.gvvwhu65.com/?id=546888.2.3&t=1609466476#/login?id=,malicious
https://details-sumarry-receipt-order.com/?Apalagi,malicious
https://account-signin-cgid-openid-center-id-pape-max-safety-returns.tjsxmdl.com/,malicious
https://subscriber.jrhb9.com/SubscribeClick.aspx?xevc=jp&xevcua=example@example.or.jp&xevcuas_q8p=example@example.or.jp&keys%20m=ng%20donkeys%20making%20Gregory%20anxious%20Gregory%20grabbed%20a%20ribbed%20sandwich%20that%20ha,malicious
https://saisoncard.co.jp.chezuo.co/,malicious
https://www.eposccrd.cc/,malicious
https://rakutie.top/,malicious
http://rakuten.co.jp.rakutiaen.xyz/,malicious
https://smbc-card.c9sk8m.cn/ewzp.php,malicious
https://uc-card.xyz,malicious
http://www.smbcuard-vpass.top,malicious
https://au-w.com,malicious
http://amazonjpco­.xyz,malicious
https://emergenceconseils.net/wp-content/themes/index/2021/,malicious
https://visa.ucvisa.xyz,malicious
https://damnfat.com/wp-content/themes/index/,malicious
https://gamenostalgia.my.id/wp-content/themes/index/,malicious
https://dermawinpharmaceuticals.com/wp-content/themes/index/2021/,malicious
https://smba-cardn.top.jxxymw.cn,malicious
https://smba-cardn.top.ubmrfmx.cn,malicious
https://smba-cardn.top.utbbemu.cn,malicious
https://jprakuten.work/,malicious
http://rejjikutem-marke.ooo/,malicious
https://changeinformation.torakutencontent.top,malicious
https://anazom.pjnjm.top/,malicious
http://134.122.177.51/ap/signin?&key=noreply@example.com,malicious
https://www.amazon.co.jp.sing-amzonm.cc/,malicious
https://account-update.amazon.oani.best/,malicious
https://primea.amzaon.monster/account-amazou.php,malicious
https://ideal-payments.me/IngMaps/verifieren.php,malicious
https://ideal-payments.me/lng/tan.php,malicious
https://anazom.pzmjsb.top/,malicious
https://anazom.bjpostty.top/,malicious
https://smbc-cord.buzz,malicious
https://novayamhealthcare.com/ufj,malicious
https://bingobongogroup.com/tax/home.php,malicious
https://updateinfo.rushbam.top/,malicious
https://japanliebe.com/wp/wp-content/plugins/joueypcozg/order/filesa/,malicious
http://134.122.177.39/ap/signin?key=example@example.or.jp,malicious
https://aemaon.anmounezomenro.info/,malicious
https://milfordadvocare.com/admin/exrobotos/YnJvc2V0QGhlYWx0aHBsYW4ub3Jn,malicious
http://134.122.177.38/ap/signin?key=example@example.or.jp,malicious
https://account-recods-ttl-auto-meccese-status.9j38ohfsaoals.com,malicious
https://account-recods-ttl-auto-meccese-status.9j38dnvoall.com,malicious
https://tes.azalea-se.org/tax/,malicious
https://www.mufagcd.xyz/,malicious
https://aeenm.com/,malicious
https://103.93.79.139/,malicious
https://www.smbc-ccrd.com,malicious
http://www.smbuc-vpasscard.top,malicious
https://smbc.guru,malicious
https://r-tech.com.my/rd/,malicious
https://smbc-card.ezntc.com,malicious
https://aplus.co.jp.ipiraq.com/,malicious
https://acc-payssion.yuncaiting09.com/,malicious
https://smbc.co.jp.linekie526.xyz,malicious
https://account-update-services-live.tyapl9.cn/,malicious
http://rekutan.commonrailtester.com/,malicious
https://www.aplus.co.jp.pybvip.com,malicious
https://77cbnk.com/,malicious
http://smbc.today/,malicious
https://amazon6.ddxktb9.top/,malicious
https://amazon6.hengdabb.com/,malicious
https://amazon6.piadgce.top/,malicious
https://redirect.amazon6.jp5.ffhmcb2.top/,malicious
https://www.amazon-6-g.lrdelxv.top/,malicious
https://www.amazon6.cyhc996.top,malicious
https://support.mizusf.com,malicious
https://account.rkuten.co.jp.rakurakuten1928he1o.com/rms/nid/loginfwdi,malicious
https://104.168.13.124,malicious
https://my.jcb.co.jp.hairsx.com/,malicious
https://amaozn.top.urmgrcw.cn/,malicious
https://amaozn.top.wppwrjv.cn/,malicious
https://smbc-cardn.top.mdvtrvs.cn,malicious
https://smbc-cardn.top.ylmfhrh.cn/,malicious
https://amazon-y.com,malicious
http://fantree-marketing.com//wp-content/plugins/sid/aaa/Webmail/index.php,malicious
https://rrakuten.buzz,malicious
https://shoprakuten.xyz,malicious
https://smbc-ccrd.com,malicious
https://smba-cardn.top.hbvmpnb.cn/,malicious
https://smbc-caod.buzz,malicious
http://45.66.157.117/,malicious
https://my.jcb.co.skyead.com/,malicious
https://sm2.mmoog-jp.info,malicious
https://www.smcbcmad.buzz,malicious
https://accountupdate.shqunc.top,malicious
http://caretex.jp/product/solution/-/app/login-app.php,malicious
https://refactory-antiques.jp/wordpress/wp-includes/class/,malicious
http://103.93.79.149/,malicious
https://account-update.amazon.co.jpo.dfh2lidjkas8sgfja.top,malicious
https://www.amazon-check-co-jp.2021107.top/,malicious
https://www.amazon-check-co-jp.2021174.top/,malicious
https://www.amazon-check-co-jp.2021183.top/,malicious
https://www.amazon-check-co-jp.202181253700.top/,malicious
https://www.amazon-check-co-jp.202181463851.top/,malicious
https://www.amazon-check-co-jp.202181567217.top/,malicious
https://www.amazon-check-co-jp.2021819499321.top/,malicious
https://www.amazon-check-co-jp.2021137.top/,malicious
https://www.amazon-check-co-jp.2021141.top/,malicious
https://www.amazon-check-co-jp.2021181.top/,malicious
https://www.amazon-check-co-jp.2021187.top/,malicious
https://www.amazon-check-co-jp.202181726215.top/,malicious
https://www.amazon-check-co-jp.2021119.top/,malicious
https://account-recods-ttl-auto-meccese-status.9j38dnvoaltv.com/,malicious
https://myjcb-co-jp.top/?myjcb,malicious
https://uc-card.buzz/,malicious
https://urbansons.es/theme/data/.pay/,malicious
https://www.amazon-apay.top/,malicious
http://amazan.qixm.top/,malicious
https://rktechnologies.us//wp-content/themes/re/,malicious
https://www.amazon-aayw.top/,malicious
https://info-amazonn.xyz/,malicious
https://myetherwallet.comim.org/access-my-wallet.html,malicious
https://acc-payssion.yuncaiting09.com/gp/signin.php,malicious
https://www.snnbc-card.ga/,malicious
https://xnysxh.xyz/ap/signin.php,malicious
https://520hfb.shop/ap/signin.php,malicious
https://raketen.top.gcqqvqn.cn/certification_account,malicious
https://api.saisoncards.info/,malicious
https://smbc-cardn.top.bhshdge.cn,malicious
https://smbc-card.wzztzn.com,malicious
https://my.jcb.co.hrbfmd.com/,malicious
https://www.smbc-ccrd.cc/,malicious
http://103.93.79.154/ap/signin?key=example@example.or.jp,malicious
https://amnzoaaccount-update.amnzoaco.jp.osigning-amzoa.in/,malicious
http://www.contact-vpass-ne.com/,malicious
https://aeokc.com,malicious
https://t.aeokc.com/,malicious
https://aeomnv.com/,malicious
https://smba-cardn.top.jxxymw.cn/,malicious
http://appleskorea.com/wap.asp,malicious
http://appleskorea.com/indexx.asp,malicious
https://akunto-kddi.com/connect.auone.co.jp,malicious
https://connect.auone.co.jp.akunto-kddi.com,malicious
https://www.akunto-kddi.com/connect.auone.co.jp,malicious
https://www.connect.auone.co.jp.akunto-kddi.com,malicious
https://amd.nnbk-jp.live/op/,malicious
https://77obnk.com/,malicious
http://rakuten.co.jp.rakutuo.xyz/,malicious
http://rahntue.golletian.club,malicious
http://raokuton.rantenku.club,malicious
http://143.92.33.206/ap/signin?key=noreply@example.com,malicious
https://ruiukentt.poaw.tokyo/,malicious
http://post.dynathome.net/JP08193434734.php,malicious
https://connect.auone.combippek.live/session/,malicious
http://www.aammaazon.xyz/,malicious
https://portalauone.com/r/3o72HQs,malicious
https://wetransifer.com/e/?login=,malicious
https://portal-id.auone.jp-update.info/connect/session/,malicious
https://qbulk.sd/ANA/pt/,malicious
http://143.92.51.25/ap/signin?key=example@example.or.jp,malicious
http://52.128.228.100/ap/signin?key=example@example.or.jp,malicious
http://www2.uccard.co.jp.axfzb.com/,malicious
http://216.118.233.139/ap/signin?key=example@example.or.jp,malicious
https://account-update-services-live.zc4sio2.cn/,malicious
http://216.118.233.142/ap/signin?key=example@example.or.jp,malicious
https://amazon.co.jp.fsdv.org.cn/?token=CNDcxODUyTHF1OVNJ,malicious
https://visa.snason.xyz/,malicious
https://saisoncard.site/,malicious
http://216.118.233.141/ap/signin?key=example@example.or.jp,malicious
http://52.128.228.101/ap/signin?key=example@example.or.jp,malicious
http://52.128.228.102/ap/signin?key=example@example.or.jp,malicious
http://216.118.233.140/ap/signin?key=example@example.or.jp,malicious
https://amazon.co.jp.hxpp.net.cn/?token=BODAxMjA0Z0g0aTFm,malicious
https://amazon.co.jp.hxpp.net.cn/?token=CNDcxODUyTHF1OVNJ,malicious
https://www.suomu.go.jp.5is608.shop,malicious
https://www.suomu.go.jp.5is608.shop/?act=onlinesave&mod=index,malicious
https://www.amazcn.ofc0y.shop,malicious
https://www.amazcn.ofc0y.shop/?act=onlinesave&mod=index,malicious
https://smbc-card.rqmold.com,malicious
https://46.29.165.184,malicious
https://cr.mufj.jp.zksfx.com/,malicious
http://134.122.177.32/,malicious
https://smbcardds.banks-servicees.top,malicious
https://cr.mufg.jp.zgzksl.com/,malicious
https://pocketcard.co.jp.hsfuli.com,malicious
https://www.myufg.cc,malicious
https://easycsms.com/big/auth.sso.biglobe.ne.jp/index.php,malicious
https://www.smbc-ccrb.com/,malicious
https://smbcardm.bank-sevices.top/,malicious
https://update.secuebc.xyz,malicious
http://143.92.51.38/ap/signin?key=example@example.or.jp,malicious
http://112.175.150.110/,malicious
http://143.92.51.35/ap/signin?key=example@example.or.jp,malicious
https://fromthenotice.updateplusrakuten.top/,malicious
https://informationservice.updateplusrakutencard.cyou/,malicious
https://subscriber.buyu-game.com/SubscribeClick.aspx?o8q=jp&o88q=example@example.or.jp&o8q9satc=example@example.or.jp&%20I%27m%20in%20l=wich%20Maud%20I%27m%20in%20love%20with%20you%20he%20replied%20They%20looked%20at%20each%20other%20with%20calm%20feelings%20like%20two%20h,malicious
https://smbc-card-co-jp.smbc-cardd.org/pc/,malicious
https://www.smbc-cardn.co.jp.lndiwjp.cn/,malicious
https://www.smbc-cardn.co.jp.cmnsupe.cn/,malicious
https://grp02-id.smbc.vyserhf.cn/,malicious
https://www.surperbo.top/,malicious
https://www.smbc-ccrd.top/,malicious
https://amz.servicebh-jp.info/,malicious
https://amz.serviceee-jp.info/,malicious
http://amazan.mhcmmm.vip/,malicious
https://account-update-services-live.g9fl9l.cn/,malicious
https://config.acconut-update-amsdshw.ej7nbwn9lccqetlvl6jy1qg4l3yjxvqj7tgjd6x06d880t.cyou/,malicious
http://88.218.94.246/ap/signin?key=noreply@example.com,malicious
https://wf12ghx.cn/,malicious
https://amaozn.co.jp.boluomi.co/,malicious
https://smbc.co.jp.naazzannooaonjp.buzz,malicious
https://smbc.com.cccm6.cn,malicious
https://micard.co.jp.kwtqq.com/,malicious
https://amz.servicelo-jp.info/,malicious
https://smbc-card-co-jp.smbc-carde.net,malicious
http://134.122.177.119/,malicious
http://216.126.238.51,malicious
https://amz.serviceaa-jp.info/acount/,malicious
https://rxaknteu.golrckenco.cyou/,malicious
https://rxaknteu.golrckentn.top/,malicious
https://rxaknteu.golrckentn.club/,malicious
https://smbc-card-co-jp.smbc-carde.com,malicious
http://217.194.132.70,malicious
https://smbc-card-co-jp.smbc-cardh.org/,malicious
https://smbc.servicenn-jp.info/,malicious
https://www.smbc-vpass.cc/,malicious
https://rukktensuo.bxaw.shop/,malicious
http://134.122.177.126/ap/signin?key=example@example.or.jp,malicious
http://gaypan2.futoka.jp/test/config/penfed-online1/penfed-online/login_to_penfed_online.php,malicious
http://134.122.177.95/ap/signin?key=example@example.or.jp,malicious
http://134.122.177.99/ap/signin?key=example@example.or.jp,malicious
https://amazon6.afck.buzz/,malicious
https://www.amazon6.jp5.afck.club/,malicious
https://www.account-update.amazon.dycy191.top/,malicious
https://www.account-amazon.hwong.top/,malicious
https://alpha-prm-jp099542.an.r.appspot.com/,malicious
http://134.122.177.94/ap/signin?key=example@example.or.jp,malicious
https://jp-amazon.f0z.top/,malicious
https://jp-amazon.gz0.top/,malicious
https://account-update.liqqwfy.top/,malicious
https://amazon.5e.lojhhxm.top/,malicious
https://account-update.ktcuylt.top/,malicious
http://134.122.177.114/ap/signin?key=example@example.or.jp,malicious
http://134.122.177.111/ap/signin?key=example@example.or.jp,malicious
https://onsenbu.info/coxmn/Owa/,malicious
http://134.122.177.112/ap/signin?key=example@example.or.jp,malicious
http://134.122.177.67/ap/signin?key=example@example.or.jp,malicious
https://ekoda-recording.tokyo/wp-includes/oralivechief/oralive/,malicious
http://134.122.177.125/ap/signin?key=example@example.or.jp,malicious
https://kawagoemanbu.com/reo/retail/login.php,malicious
https://www.amazon.co.jp.sing-amazno.top/,malicious
https://wabi.sakura.ne.jp/reo/retail/login.php,malicious
http://134.122.177.105/,malicious
https://apps-redirects.webredirect.org/mfXAFrm,malicious
https://hotyogapro.com/reo/retail/login.php,malicious
https://zem6e7.cn/,malicious
https://www.fsjdtc.com/,malicious
https://grp02-id.smbc.mfnfkfc.cn,malicious
https://smartinl.com/smbc.co.jp/,malicious
https://efc90.com//index/,malicious
https://yg899a.cn/signim/,malicious
https://onshorebpoleads.com/wp-content/plugins/log/ufj/,malicious
https://micard.co.jp.longkoude.com/,malicious
https://marimomoblog.com/wp-content/plugins/ubh/tf/outlook_owa/login/Login.php,malicious
http://softbank-a.top/softbank/login.php,malicious
http://134.122.177.52/ap/signin?key=example@example.or.jp,malicious
https://www.mymufg.cc/,malicious
https://www.amzoun.jp.jpsigning-amozun.cc/,malicious
https://redirect.amazon6.jp5.cygq899.top/,malicious
http://134.122.177.36/ap/signin?key=example@example.or.jp,malicious
http://134.122.177.92/ap/signin?key=example@example.or.jp,malicious
http://103.40.8.87/ap/signin?key=noreply@example.com,malicious
http://134.122.177.98/ap/signin?key=example@example.or.jp,malicious
http://www.saisoncard-co-jp.vip/,malicious
https://orico.co.jp.fsrfc.com/,malicious
https://account-update-services.zd148e1.cn/,malicious
https://smdc-ccrb.top,malicious
https://www.amazon.qadhbkr.top/,malicious
http://eposcaoesrojp.com/,malicious
https://smbc-card-co-jp.smbc-cardu.net/,malicious
https://grp06-id.smbc.ygyqyyi.cn,malicious
https://connect.auone.co.jp-mail.au-idkddi.com,malicious
