URL,status
http://grp01.id.rakuten.co.jp.9e8df47363b44b8b330311ea5bc98408049da1ec.info,malicious
http://grp01.id.rakuten.co.jp.ca81ac1ace0387f51d66351638debfe5307a3721.info,malicious
http://grp01.id.rakuten.co.jp.ec6d9083d77b970950e8340ff01d89108b346e38.info,malicious
http://sankaku-fence.jp/wp-admin/css/colors/SNet/pages/,malicious
https://swingerwipeout.co.za/canada/taxe/index100.html,malicious
https://wipeoutsnail.co.za/canada/taxe/index100.html,malicious
http://wipeoutseaborgium.co.za/wpp/tax/taxb/index100.html,malicious
http://vancouverwipeout.co.za/wp/tax/taxb/index100.html,malicious
http://cpo.co.jp/wp-admin/images/rbc/log.htm,malicious
https://www.tfgewfd.com/,malicious
http://otokucard.xyz/wp-content/themes/twentyfifteen/inc/WELA/ids.html,malicious
http://www.visa-card-co-jp.ltd/inet/life/ninsyou/entry/top,malicious
http://www.cr-mufg-co-jp-web.ltd/selected/id,malicious
http://ss.st/xhJY,malicious
https://repdatesecuritysadi.3utilities.com/amazon/,malicious
http://au-xv.com/,malicious
https://hitachi-oktoberfest.com/scrips/ndcu/home/,malicious
http://otokucard.xyz/wp-content/themes/twentyfifteen/inc/WELA/index.html,malicious
https://merry0.xyz/Activemail/,malicious
https://media.rajdulap.com/angu/1/,malicious
https://costaclima.7sv.com.br/app_Login/s/?email=,malicious
http://greywillowhome.com/max/wells/wells-fargo-security-update/surf2.php,malicious
http://greywillowhome.com/max/wells/wells-fargo-security-update/surf3.php,malicious
http://greywillowhome.com/max/wells/wells-fargo-security-update/surf4.php,malicious
http://greywillowhome.com/max/wells/wells-fargo-security-update/,malicious
http://greywillowhome.com/max/wells/wells-fargo-security-update/login.php,malicious
http://paypal.2020.51kj.top/,malicious
https://www.uvhtu.com/,malicious
https://www.myjcb.co.jp-card.top/index/,malicious
https://wpuline.com/index.php/index/login/index.html,malicious
https://wpuline.com/index.php/index/mobile/login.html,malicious
http://www.artcalc.com/,malicious
http://umict.com/,malicious
http://march2007.info/,malicious
http://onna-ohitorisama.com/,malicious
http://resetting-process-protection-support-rakuten.info,malicious
http://resetting-process-protection-supports-rakuten.info/,malicious
https://frd03.integ-sekure.wawanjp.com/?0xFFC9F7,malicious
http://waa.ai/OP5z,malicious
http://rakuten-account.com/,malicious
https://api.saisoncard.co.jp.ssaissonjp.info/,malicious
https://myjcb.co.jp-myjcbco-jp.top/index/,malicious
https://resolvedverifamazoniosu7.qpoe.com/?verify,malicious
http://pompouswindbag.com/wordpress/,malicious
https://subserv2.mailewebapssnumid7683678.co.jp.1df2488dqs.com/?Kju7hajhA,malicious
